MBFC Source Link,MBFC link,Source,Bias,Reporting,MBFS Source Link Base
https://www.fitsnews.com/,https://mediabiasfactcheck.com/fitsnews/,FitsNews,Right-Center,High,fitsnews.com
https://fivethirtyeight.com/,https://mediabiasfactcheck.com/fivethirtyeight/,FiveThirtyEight,Left-Center,High,fivethirtyeight.com
http://jacksonville.com/,https://mediabiasfactcheck.com/florida-times-union/,Florida Times-Union,Right-Center,High,jacksonville.com
https://www.foreignaffairs.com/,https://mediabiasfactcheck.com/foreign-affairs/,Foreign Affairs,Least,High,foreignaffairs.com
http://www.foreignpolicyi.org/,https://mediabiasfactcheck.com/foreign-policy-initiative/,Foreign Policy Initiative,Right-Center,High,foreignpolicyi.org
http://www.fpri.org/,https://mediabiasfactcheck.com/foreign-policy-research-institute/,Foreign Policy Research Institute,Right-Center,Very High,fpri.org
http://foreignpolicy.com/,https://mediabiasfactcheck.com/foreign-policy/,Foreign Policy,Least,High,foreignpolicy.com
http://fortnightlyreview.co.uk/,https://mediabiasfactcheck.com/fortnightly-review/,Fortnightly Review,Right-Center,High,fortnightlyreview.co.uk
http://fortune.com/,https://mediabiasfactcheck.com/fortune-magazine/,Fortune Magazine,Right-Center,High,fortune.com
https://fee.org/,https://mediabiasfactcheck.com/foundation-for-economic-education/,Foundation for Economic Education,Right-Center,High,fee.org
http://www.france24.com/en/,https://mediabiasfactcheck.com/france24/,France24,Left-Center,High,france24.com
https://www.fraserinstitute.org/,https://mediabiasfactcheck.com/fraser-institute/,Fraser Institute,Right-Center,High,fraserinstitute.org
http://freakonomics.com/,https://mediabiasfactcheck.com/freakonomics-radio/,Freakonomics Radio,Left-Center,High,freakonomics.com
http://freepress.org/,https://mediabiasfactcheck.com/free-press-2/,Free Press,Left,High,freepress.org
http://www.freepress.net/,https://mediabiasfactcheck.com/free-press/,Free Press,Left-Center,High,freepress.net
http://frnewsreport.com,https://mediabiasfactcheck.com/free-rein-report/,Free Rein News,Left,High,frnewsreport.com
https://freewheelus.com,https://mediabiasfactcheck.com/free-wheel-media/,Free Wheel Media,Least,High,freewheelus.com
https://freedomhouse.org/,https://mediabiasfactcheck.com/freedom-house/,Freedom House,Right-Center,High,freedomhouse.org
https://ffrf.org/,https://mediabiasfactcheck.com/freedom-religion-foundation-ffrf/,Freedom From Religion Foundation (FFRF),Least,High,ffrf.org
http://www.fresnobee.com/,https://mediabiasfactcheck.com/fresno-bee/,Fresno Bee,Left-Center,High,fresnobee.com
http://journal.frontiersin.org/journal/psychology,https://mediabiasfactcheck.com/frontiers-in-psychology/,Frontiers In Psychology,Pro-Science,Very High,journal.frontiersin.org
https://www.freespeech.org/,https://mediabiasfactcheck.com/fstv-freespeech-org/,FStv (freespeech.org),Left,High,freespeech.org
https://fullfact.org/,https://mediabiasfactcheck.com/full-fact-uk/,Full Fact (UK),Least,Very High,fullfact.org
https://futurism.com/,https://mediabiasfactcheck.com/futurism/,Futurism,Pro-Science,High,futurism.com
http://www.gallup.com/home.aspx,https://mediabiasfactcheck.com/gallup/,Gallup,Least,Very High,gallup.com
https://www.gaystarnews.com/,https://mediabiasfactcheck.com/gay-star-news/,Gay Star News,Left-Center,High,gaystarnews.com
http://gearsofbiz.com/,https://mediabiasfactcheck.com/gears-of-biz/,Gears of Biz,Least,High,gearsofbiz.com
http://geopoliticsalert.com,https://mediabiasfactcheck.com/geopolitics-alert/,Geopolitics Alert,Left-Center,High,geopoliticsalert.com
http://gizmodo.com/,https://mediabiasfactcheck.com/gizmodo/,Gizmodo,Left,High,gizmodo.com
http://www.glamour.com/,https://mediabiasfactcheck.com/glamour-magazine/,Glamour Magazine,Left-Center,High,glamour.com
http://www.globalintegrity.org/,https://mediabiasfactcheck.com/global-integrity/,Global Integrity,Least,High,globalintegrity.org
http://globalnews.ca/,https://mediabiasfactcheck.com/global-news/,Global News,Left-Center,High,globalnews.ca
http://www.pri.org/programs/globalpost,https://mediabiasfactcheck.com/global-post/,Global Post,Left-Center,High,pri.org
https://www.globalslaveryindex.org,https://mediabiasfactcheck.com/global-slavery-index/,Global Slavery Index,Least,Very High,globalslaveryindex.org
http://www.globaltimes.cn/,https://mediabiasfactcheck.com/global-times-china/,Global Times (China),Left-Center,High,globaltimes.cn
https://www.good.is/,https://mediabiasfactcheck.com/good-magazine/,Good Magazine,Left,High,good.is
http://www.goodnewsnetwork.org/,https://mediabiasfactcheck.com/goodnewsnetwork/,GoodNewsNetwork,Least,High,goodnewsnetwork.org
http://www.governing.com/,https://mediabiasfactcheck.com/governing-magazine/,Governing Magazine,Left-Center,High,governing.com
http://www.govexec.com/,https://mediabiasfactcheck.com/government-executive/,Government Executive,Least,High,govexec.com
https://www.govtrack.us/,https://mediabiasfactcheck.com/govtrack/,GovTrack,Least,Very High,govtrack.us
http://www.gq.com/,https://mediabiasfactcheck.com/gq-magazine/,GQ Magazine,Left,High,gq.com
https://www.greentechmedia.com/,https://mediabiasfactcheck.com/greentech-media/,Greentech Media,Left-Center,High,greentechmedia.com
http://www.greenvillegazette.com/,https://mediabiasfactcheck.com/greenville-gazette/,Greenville Gazette,Left,High,greenvillegazette.com
http://grist.org/,https://mediabiasfactcheck.com/grist/,Grist,Left-Center,High,grist.org
http://group30.org/,https://mediabiasfactcheck.com/group-of-thirty/,Group of Thirty,Right-Center,High,group30.org
http://guardianlv.com/,https://mediabiasfactcheck.com/guardian-liberty-voice/,Guardian Liberty Voice,Left,High,guardianlv.com
https://theguardiansofdemocracy.com/,https://mediabiasfactcheck.com/guardians-of-democracy/,Guardians of Democracy,Left,High,theguardiansofdemocracy.com
http://gulfnews.com/,https://mediabiasfactcheck.com/gulf-news/,Gulf News,Right-Center,High,gulfnews.com
http://www.haaretz.com/,https://mediabiasfactcheck.com/haaretz/,Haaretz,Left-Center,High,haaretz.com
http://harpers.org/,https://mediabiasfactcheck.com/harpers/,Harper s Magazine,Left-Center,High,harpers.org
http://news.harvard.edu/gazette/,https://mediabiasfactcheck.com/harvard-gazette/,Harvard Gazette,Least,High,news.harvard.edu
http://harvardpolitics.com/,https://mediabiasfactcheck.com/harvard-political-review/,Harvard Political Review,Least,High,harvardpolitics.com
http://www.healthcarefinancenews.com/,https://mediabiasfactcheck.com/healthcare-finance-news/,Healthcare Finance News,Least,High,healthcarefinancenews.com
https://www.healthline.com/,https://mediabiasfactcheck.com/healthline/,HealthLine,Pro-Science,High,healthline.com
https://www.healthyway.com,https://mediabiasfactcheck.com/healthyway/,HealthyWay,Left-Center,High,healthyway.com
http://heavy.com/,https://mediabiasfactcheck.com/heavy/,Heavy,Left-Center,High,heavy.com
http://www.helsinkitimes.fi/,https://mediabiasfactcheck.com/helsinki-times/,Helsinki Times,Left-Center,High,helsinkitimes.fi
http://www.heraldsun.com.au/,https://mediabiasfactcheck.com/herald-sun/,Herald-Sun,Right-Center,High,heraldsun.com.au
https://heterodoxacademy.org,https://mediabiasfactcheck.com/heterodox-academy/,Heterodox Academy,Right-Center,High,heterodoxacademy.org
http://www.hpenews.com/,https://mediabiasfactcheck.com/high-point-enterprise/,High Point Enterprise,Right-Center,High,hpenews.com
http://highline.huffingtonpost.com,https://mediabiasfactcheck.com/highline/,Highline,Left-Center,High,highline.huffingtonpost.com
http://historynewsnetwork.org/,https://mediabiasfactcheck.com/history-news-network/,History News Network,Left-Center,High,historynewsnetwork.org
http://www.hoax-slayer.com/,https://mediabiasfactcheck.com/hoax-slayer/,Hoax Slayer,Least,Very High,hoax-slayer.com
http://www.hollywoodreporter.com/,https://mediabiasfactcheck.com/hollywood-reporter/,Hollywood Reporter,Left-Center,High,hollywoodreporter.com
http://honestreporting.com/,https://mediabiasfactcheck.com/honest-reporting/,Honest Reporting,Right-Center,High,honestreporting.com
http://www.staradvertiser.com/,https://mediabiasfactcheck.com/honolulu-star-advertiser/,Honolulu Star-Advertiser,Left-Center,High,staradvertiser.com
http://hotair.com/,https://mediabiasfactcheck.com/hot-air/,Hot Air,Right,High,hotair.com
http://www.howstuffworks.com/,https://mediabiasfactcheck.com/howstuffworks/,HowStuffWorks,Pro-Science,Very High,howstuffworks.com
http://www.hudson.org/,https://mediabiasfactcheck.com/hudson-institute/,Hudson Institute,Right,High,hudson.org
https://www.hrc.org,https://mediabiasfactcheck.com/human-rights-campaign/,Human Rights Campaign (HRC),Left,High,hrc.org
https://www.hrw.org/,https://mediabiasfactcheck.com/human-rights-watch/,Human Rights Watch,Left-Center,High,hrw.org
https://www.humanium.org,https://mediabiasfactcheck.com/humanium/,Humanium,Left-Center,High,humanium.org
http://www.i24news.tv/,https://mediabiasfactcheck.com/i24-news/,I24 News,Least,High,i24news.tv
http://www.icenews.is/,https://mediabiasfactcheck.com/ice-news/,Ice News,Left-Center,High,icenews.is
https://icitizen.com,https://mediabiasfactcheck.com/icitizen/,ICitizen,Least,High,icitizen.com
http://www.janes.com/,https://mediabiasfactcheck.com/ihs-janes-360/,IHS Janes 360,Least,High,janes.com
https://www.illinoispolicy.org/,https://mediabiasfactcheck.com/illinois-policy-institute/,Illinois Policy Institute,Right,High,illinoispolicy.org
https://www.marxist.com/,https://mediabiasfactcheck.com/in-defence-of-marxism/,In Defence of Marxism,Left,High,marxist.com
http://inthesetimes.com/,https://mediabiasfactcheck.com/in-these-times/,In These Times,Left,High,inthesetimes.com
https://ijr.com/,https://mediabiasfactcheck.com/independent-journal-review/,Independent Journal Review,Right,High,ijr.com
http://www.independentsentinel.com/,https://mediabiasfactcheck.com/independent-sentinel/,Independent Sentinel,Right,High,independentsentinel.com
https://ivn.us/,https://mediabiasfactcheck.com/independent-voter-network-ivn/,Independent Voter Network (IVN),Least,High,ivn.us
http://www.indystar.com/,https://mediabiasfactcheck.com/indianapolis-star/,Indianapolis Star,Left-Center,High,indystar.com
https://www.inequalitymedia.org/,https://mediabiasfactcheck.com/inequality-media/,Inequality Media,Left,High,inequalitymedia.org
https://www.juancole.com,https://mediabiasfactcheck.com/informed-comment/,Informed Comment,Left,High,juancole.com
https://www.insidehighered.com/,https://mediabiasfactcheck.com/inside-higher-ed/,Inside Higher Ed,Left-Center,High,insidehighered.com
https://www.insidephilanthropy.com,https://mediabiasfactcheck.com/inside-philanthropy/,Inside Philanthropy,Left-Center,High,insidephilanthropy.com
https://www.insidescience.org,https://mediabiasfactcheck.com/inside-science/,Inside Science,Pro-Science,High,insidescience.org
https://insideclimatenews.org/,https://mediabiasfactcheck.com/insideclimate-news/,InsideClimate News,Left-Center,High,insideclimatenews.org
https://theihs.org/,https://mediabiasfactcheck.com/institute-for-humane-studies/,Institute for Humane Studies,Right-Center,High,theihs.org
https://iwpr.org,https://mediabiasfactcheck.com/institute-for-womens-policy-research-iwpr/,Institute for Women s Policy Research (IWPR),Least,High,iwpr.org
https://itep.org/,https://mediabiasfactcheck.com/institute-on-taxation-and-economic-policy-itep/,Institute on Taxation and Economic Policy (ITEP),Left-Center,High,itep.org
http://www.ips-dc.org,https://mediabiasfactcheck.com/institute-policy-studies/,Institute for Policy Studies,Left,High,ips-dc.org
http://www.icrw.org/,https://mediabiasfactcheck.com/international-center-for-research-on-women/,International Center for Research on Women,Left-Center,High,icrw.org
https://www.icij.org/,https://mediabiasfactcheck.com/international-consortium-of-investigative-journalists/,International Consortium of Investigative Journalists,Least,Very High,icij.org
https://www.crisisgroup.org/,https://mediabiasfactcheck.com/international-crisis-group/,International Crisis Group,Left-Center,High,crisisgroup.org
https://www.iea.org/,https://mediabiasfactcheck.com/international-energy-agency-iea/,International Energy Agency (IEA),Least,High,iea.org
http://journals.cambridge.org/action/displayIssue?jid=INO&amp;tab=currentissue,https://mediabiasfactcheck.com/international-organization/,International Organization,Least,Very High,journals.cambridge.org
http://www.freemedia.at/,https://mediabiasfactcheck.com/international-press-institute/,International Press Institute,Least,Very High,freemedia.at
http://www.irena.org,https://mediabiasfactcheck.com/international-renewable-energy-agency-irena/,International Renewable Energy Agency (IRENA),Pro-Science,Very High,irena.org
https://www.rescue.org/,https://mediabiasfactcheck.com/international-rescue-committee-irc/,International Rescue Committee (IRC),Least,High,rescue.org
https://www.ire.org/,https://mediabiasfactcheck.com/investigative-reporters-and-editors/,Investigative Reporters and Editors,Least,Very High,ire.org
http://www.investopedia.com/,https://mediabiasfactcheck.com/investopedia/,Investopedia,Least,High,investopedia.com
http://ipolitics.ca/,https://mediabiasfactcheck.com/ipolitics/,iPolitics,Left-Center,High,ipolitics.ca
http://www.independent.ie/,https://mediabiasfactcheck.com/irish-independent/,Irish Independent,Right-Center,High,independent.ie
http://www.israelhayom.com/site/today.php,https://mediabiasfactcheck.com/israel-hayom/,Israel Hayom,Right-Center,High,israelhayom.com
http://www.itv.com/news/,https://mediabiasfactcheck.com/itv-news/,ITV News,Right-Center,High,itv.com
https://www.jacobinmag.com/,https://mediabiasfactcheck.com/jacobin/,Jacobin,Left,High,jacobinmag.com
http://web.randi.org/,https://mediabiasfactcheck.com/james-randi-educational-foundation/,James Randi Educational Foundation,Pro-Science,Very High,web.randi.org
https://www.japantoday.com/,https://mediabiasfactcheck.com/japan-today/,Japan Today,Right-Center,High,japantoday.com
https://www.jewishpolicycenter.org/,https://mediabiasfactcheck.com/jewish-policy-center/,Jewish Policy Center,Right,High,jewishpolicycenter.org
https://www.hopkinsmedicine.org/,https://mediabiasfactcheck.com/johns-hopkins-medicine/,Johns Hopkins Medicine,Pro-Science,Very High,hopkinsmedicine.org
http://jointcenter.org/,https://mediabiasfactcheck.com/joint-center-for-political-and-economic-studies/,Joint Center for Political and Economic Studies,Left-Center,High,jointcenter.org
http://www.helvidius.org/,https://mediabiasfactcheck.com/journal-of-politics-and-society/,Journal of Politics and Society,Left-Center,Very High,helvidius.org
http://daily.jstor.org/,https://mediabiasfactcheck.com/jstore-daily/,JStor Daily,Least,Very High,daily.jstor.org
http://www.jstor.org/,https://mediabiasfactcheck.com/jstore/,JStor,Pro-Science,Very High,jstor.org
http://www.justfacts.com/,https://mediabiasfactcheck.com/just-facts/,Just Facts,Right-Center,High,justfacts.com
https://www.justsecurity.org/,https://mediabiasfactcheck.com/just-security/,Just Security,Least,High,justsecurity.org
https://keepandbear.com,https://mediabiasfactcheck.com/keep-and-bear/,Keep and Bear,Right,High,keepandbear.com
